time,theta,theta_dot,tau
13.99333333333332,0.04032247679208355,-0.0336609276102162,-0.06266661678214995
14.01333333333332,0.03956176067181422,-0.04237130802373549,-1.7145055188062944e-15
14.033333333333319,0.038641791816127424,-0.04958349373730702,0.06266661678214654
14.053333333333319,0.03759267645233543,-0.05528425677412644,0.12434494358243192
14.073333333333318,0.03644452815924317,-0.05948604750847101,0.18406227634233968
14.093333333333318,0.03522696027738442,-0.06222638141208928,0.2408768370508549
14.113333333333317,0.03396859456180321,-0.06356682922392265,0.2938926261462366
14.133333333333317,0.03269659383654482,-0.06359162800671765,0.3422735529643467
14.153333333333316,0.03143622600072083,-0.06240593653508171,0.3852566213878942
14.173333333333316,0.030210466210760782,-0.06013376406990671,0.4221639627510051
14.193333333333316,0.029039643430596267,-0.05691560672179771,0.4524135262330092
14.213333333333315,0.027941136811142686,-0.052905830207037034,0.4755282581475773
14.233333333333315,0.026929126544238995,-0.04826984177901192,0.49114362536434397
14.253333333333314,0.026014402947252397,-0.043181097412055953,0.49901336421413583
14.273333333333314,0.025204236587088806,-0.03781799287118298,0.49901336421413595
14.293333333333313,0.024502311261524762,-0.03236068908052881,0.49114362536434425
14.313333333333313,0.02390872063741151,-0.02698792317856448,0.47552825814757566
14.333333333333313,0.0234200283156242,-0.021873856805355578,0.4524135262330099
14.353333333333312,0.023029390068015066,-0.01718501250527583,0.4221639627510098
14.373333333333312,0.022726735988348335,-0.013077347659342653,0.3852566213878953
14.393333333333311,0.02249900933315654,-0.009693513108882801,0.34227355296434275
14.413333333333311,0.022330457914969345,-0.007160340632784386,0.293892626146238
14.43333333333331,0.02220297306389191,-0.005586599741947528,0.24087683705085638
14.45333333333331,0.02209647040745061,-0.005061059915457275,0.1840622763423413
14.47333333333331,0.021989306045101777,-0.005650889492379225,0.1243449435824267
14.49333333333331,0.02185872112346667,-0.007400417029029544,0.0626666167821553
14.513333333333309,0.021681307360222262,-0.010330275120202192,-6.189806365883577e-19
14.533333333333308,0.021433485725862327,-0.014436940556909403,-0.06266661678214824
14.553333333333308,0.02109199027856049,-0.019692678350497747,-0.1243449435824267
14.573333333333307,0.020634349061438705,-0.026045890694706312,-0.1840622763423413
14.593333333333307,0.02003935401495474,-0.03342186546599888,-0.24087683705085638
14.613333333333307,0.019287512029102054,-0.04172391248073238,-0.29389262614623224
14.633333333333306,0.018361469557869166,-0.050834869535730146,-0.34227355296434275
14.653333333333306,0.01724640363716663,-0.06061895435323489,-0.3852566213878953
14.673333333333305,0.015930372680551124,-0.07092393302346763,-0.422163962751006
14.693333333333305,0.014404621066146095,-0.081583570473136,-0.4524135262330099
14.713333333333305,0.012663832263139385,-0.09242032396378255,-0.4755282581475779
14.733333333333304,0.010706326065625067,-0.10324823670911419,-0.49114362536434425
14.753333333333304,0.008534196392548273,-0.11387598545572027,-0.4990133642141355
14.773333333333303,0.006153387061197381,-0.12411003334763807,-0.49901336421413583
14.793333333333303,0.003573703933241178,-0.13375783763278962,-0.49114362536434397
14.813333333333302,0.0008087628511951168,-0.14263106079854188,-0.4755282581475773
14.833333333333302,-0.0021241261861949315,-0.1505487335664122,-0.4524135262330092
14.853333333333302,-0.0052041371388919025,-0.15734031881396526,-0.4221639627510089
14.873333333333301,-0.008407165847178297,-0.16284862702247166,-0.38525662138789873
14.8933333333333,-0.01170612432502221,-0.1669325360160347,-0.34227355296434153
14.9133333333333,-0.015071287061208666,-0.169469470886846,-0.2938926261462366
14.9333333333333,-0.01847068412803405,-0.17035760369195657,-0.2408768370508611
14.9533333333333,-0.021870535130087663,-0.16951773693800193,-0.18406227634233968
14.973333333333299,-0.025235717356242426,-0.16689483987001075,-0.12434494358242504
14.993333333333299,-0.028530260933295356,-0.1624592120915787,-0.06266661678215359
15.0,-0.028530260933295356,-0.1624592120915787,-0.20073580984422001
15.02,-0.031745376363473014,-0.15895308209095887,-0.20073580984422001
15.04,-0.03488448227557345,-0.1548617306714397,-0.20073580984422001
15.059999999999999,-0.037936089321498265,-0.15020700513136218,-0.20073580984422001
15.079999999999998,-0.04088916508918256,-0.14501273324443087,-0.20073580984422001
15.099999999999998,-0.04373317257851772,-0.1393046088348817,-0.20073580984422001
15.119999999999997,-0.046458106326708944,-0.13311007124207894,-0.20073580984422001
15.139999999999997,-0.04905452606668564,-0.12645817925995212,-0.20073580984422001
15.159999999999997,-0.05151358781402418,-0.11937948014930143,-0.20073580984422001
15.179999999999996,-0.05382707228989497,-0.11190587432950654,-0.20073580984422001
15.199999999999996,-0.05598741059972852,-0.10407047636076261,-0.20073580984422001
15.219999999999995,-0.05798770709953304,-0.0959074728289016,0.7211428902558659
15.239999999999995,-0.05963805664266506,-0.06911825969867386,0.7211428902558659
15.259999999999994,-0.06075241941477268,-0.042326300843625236,0.7211428902558659
15.279999999999994,-0.061331786868732314,-0.01563602310456252,0.7211428902558659
15.299999999999994,-0.06137922512157668,0.010849597753858794,0.7211428902558659
15.319999999999993,-0.06089984214386527,0.03702941385056085,0.7211428902558659
15.339999999999993,-0.05990074752436968,0.06280447108361534,0.7211428902558659
15.359999999999992,-0.05839100503828728,0.08807836342714367,0.7211428902558659
15.379999999999992,-0.05638157823819139,0.11275757490032833,0.7211428902558659
15.399999999999991,-0.05388526934324013,0.13675180852804647,0.7211428902558659
15.419999999999991,-0.0509166516835552,0.15997430153294248,0.37119030689824817
15.43999999999999,-0.04756173101723345,0.17538250153883594,0.37119030689824817
15.45999999999999,-0.04390693305410711,0.18995361194373472,0.37119030689824817
15.47999999999999,-0.03996949203023135,0.2036390291985523,0.37119030689824817
15.49999999999999,-0.035767575295050084,0.21639407030112878,0.37119030689824817
15.519999999999989,-0.031320203466773895,0.22817811346538747,0.37119030689824817
15.539999999999988,-0.0266471679383262,0.23895472229675277,0.37119030689824817
15.559999999999988,-0.021768946069498737,0.24869175290507378,0.37119030689824817
15.579999999999988,-0.016706614411821523,0.257361443439349,0.37119030689824817
15.599999999999987,-0.011481760322337144,0.264940485593472,0.37119030689824817
15.619999999999987,-0.0061163923307380064,0.2714100777087948,0.15785357471525857
15.639999999999986,-0.000675361213425262,0.27251326326416986,0.15785357471525857
15.659999999999986,0.004776973012719814,0.2725418095848239,0.15785357471525857
15.679999999999986,0.010219216623209404,0.2715063099879264,0.15785357471525857
15.699999999999985,0.01563022870227676,0.26942143674845004,0.15785357471525857
15.719999999999985,0.020989201755134437,0.26630584184982475,0.15785357471525857
15.739999999999984,0.026275740178757032,0.26218204205754947,0.15785357471525857
15.759999999999984,0.031469936282663986,0.25707628899864626,0.15785357471525857
15.779999999999983,0.036552443567940296,0.2510184250450857,0.15785357471525857
15.799999999999983,0.04150454698916687,0.24404172587240988,0.15785357471525857
